Day,Month,High(°F),Low(°F),Precip.month(inch),Precip.year(inch),Snowmonth(inch),Snowyear(inch),City,State
4,mar,43.5,26.1,1.06,20.67,3.31,55.12,Ashford,Washington
5,mar,43.7,26.2,1.3,20.91,4.09,55.91,Ashford,Washington
6,mar,43.9,26.3,1.57,21.18,5,56.81,Ashford,Washington
7,mar,44.1,26.5,1.81,21.42,5.79,57.6,Ashford,Washington
8,mar,44.3,26.6,2.05,21.65,6.61,58.39,Ashford,Washington
9,mar,44.4,26.7,2.28,21.89,7.28,59.09,Ashford,Washington
10,mar,44.6,26.8,2.52,22.13,8.11,59.88,Ashford,Washington
11,mar,44.8,27,2.72,22.32,8.82,60.59,Ashford,Washington
12,mar,45,27.1,2.95,22.56,9.49,61.3,Ashford,Washington
13,mar,45.1,27.2,3.19,22.8,10.2,62.01,Ashford,Washington
14,mar,45.3,27.4,3.46,23.07,10.91,62.72,Ashford,Washington
15,mar,45.5,27.5,3.7,23.31,11.69,63.5,Ashford,Washington
16,mar,45.6,27.6,3.94,23.54,12.4,64.21,Ashford,Washington
17,mar,45.8,27.7,4.17,23.82,13.19,65,Ashford,Washington
18,mar,45.9,27.8,4.45,24.06,13.9,65.71,Ashford,Washington
19,mar,46.1,27.9,4.65,24.25,14.61,66.42,Ashford,Washington
20,mar,46.2,28.1,4.88,24.53,15.31,67.09,Ashford,Washington
21,mar,46.3,28.2,5.16,24.76,16.1,67.91,Ashford,Washington
22,mar,46.5,28.3,5.35,24.96,16.81,68.58,Ashford,Washington
23,mar,46.6,28.3,5.59,25.24,17.4,69.21,Ashford,Washington
24,mar,46.8,28.4,5.87,25.47,18.11,69.88,Ashford,Washington
25,mar,46.9,28.5,6.06,25.67,18.7,70.51,Ashford,Washington
26,mar,47,28.6,6.3,25.91,19.41,71.18,Ashford,Washington
27,mar,47.2,28.7,6.54,26.14,20,71.81,Ashford,Washington
28,mar,47.3,28.8,6.77,26.38,20.71,72.52,Ashford,Washington
29,mar,47.4,28.8,7.01,26.61,21.3,73.11,Ashford,Washington
30,mar,47.5,28.9,7.2,26.81,22.01,73.82,Ashford,Washington
31,mar,47.7,29,7.44,27.05,22.6,74.41,Ashford,Washington
1,apr,47.8,29,0.2,27.28,0.59,75,Ashford,Washington
2,apr,48,29.1,0.43,27.48,1.1,75.51,Ashford,Washington
3,apr,48.1,29.1,0.63,27.68,1.69,76.1,Ashford,Washington
4,apr,48.2,29.2,0.83,27.91,2.2,76.61,Ashford,Washington
5,apr,48.4,29.2,1.02,28.11,2.72,77.09,Ashford,Washington
6,apr,48.6,29.3,1.22,28.31,3.19,77.6,Ashford,Washington
7,apr,48.7,29.4,1.46,28.5,3.7,78.11,Ashford,Washington
8,apr,48.9,29.4,1.61,28.7,4.21,78.58,Ashford,Washington
9,apr,49,29.5,1.81,28.9,4.69,79.09,Ashford,Washington
10,apr,49.2,29.6,2.01,29.06,5.12,79.49,Ashford,Washington
11,apr,49.4,29.6,2.2,29.25,5.59,80,Ashford,Washington
12,apr,49.6,29.7,2.4,29.45,5.98,80.39,Ashford,Washington
13,apr,49.8,29.8,2.6,29.65,6.42,80.79,Ashford,Washington
14,apr,50,29.9,2.76,29.84,6.69,81.1,Ashford,Washington
15,apr,50.2,29.9,2.95,30.04,7.09,81.5,Ashford,Washington
16,apr,50.4,30,3.15,30.24,7.4,81.81,Ashford,Washington
17,apr,50.7,30.1,3.35,30.39,7.72,82.09,Ashford,Washington
18,apr,50.9,30.2,3.54,30.59,7.99,82.4,Ashford,Washington
19,apr,51.2,30.4,3.74,30.79,8.31,82.72,Ashford,Washington
20,apr,51.4,30.5,3.94,30.98,8.58,82.99,Ashford,Washington
21,apr,51.7,30.6,4.09,31.18,8.9,83.31,Ashford,Washington
22,apr,51.9,30.7,4.29,31.34,9.09,83.5,Ashford,Washington
23,apr,52.2,30.9,4.49,31.54,9.41,83.82,Ashford,Washington
24,apr,52.5,31,4.65,31.73,9.61,84.02,Ashford,Washington
25,apr,52.8,31.2,4.84,31.89,9.8,84.21,Ashford,Washington
26,apr,53.1,31.4,5.04,32.09,10,84.41,Ashford,Washington
27,apr,53.4,31.5,5.2,32.24,10.2,84.61,Ashford,Washington
28,apr,53.7,31.7,5.35,32.44,10.31,84.69,Ashford,Washington
29,apr,54,31.9,5.55,32.6,10.51,84.88,Ashford,Washington
30,apr,54.3,32.1,5.71,32.76,10.59,85,Ashford,Washington
1,may,54.6,32.3,0.16,32.95,0.12,85.12,Ashford,Washington
2,may,54.9,32.5,0.35,33.11,0.31,85.31,Ashford,Washington
3,may,55.2,32.7,0.51,33.27,0.39,85.39,Ashford,Washington
4,may,55.5,32.9,0.67,33.43,0.51,85.51,Ashford,Washington
5,may,55.8,33.2,0.83,33.62,0.59,85.59,Ashford,Washington
6,may,56.1,33.4,1.02,33.78,0.71,85.71,Ashford,Washington
7,may,56.4,33.6,1.18,33.98,0.79,85.79,Ashford,Washington
8,may,56.7,33.8,1.38,34.13,0.91,85.91,Ashford,Washington
9,may,57,34.1,1.54,34.29,0.98,85.98,Ashford,Washington
10,may,57.3,34.3,1.69,34.45,0.98,85.98,Ashford,Washington
11,may,57.6,34.5,1.85,34.61,1.1,86.1,Ashford,Washington
12,may,57.9,34.8,2.01,34.76,1.18,86.18,Ashford,Washington
13,may,58.2,35,2.17,34.92,1.18,86.18,Ashford,Washington
14,may,58.5,35.2,2.28,35.08,1.3,86.3,Ashford,Washington
15,may,58.8,35.5,2.44,35.2,1.3,86.3,Ashford,Washington
16,may,59,35.7,2.6,35.35,1.42,86.42,Ashford,Washington
17,may,59.3,35.9,2.76,35.51,1.42,86.42,Ashford,Washington
18,may,59.5,36.1,2.87,35.67,1.5,86.5,Ashford,Washington
19,may,59.8,36.4,3.03,35.79,1.5,86.5,Ashford,Washington
20,may,60,36.6,3.19,35.94,1.61,86.61,Ashford,Washington
21,may,60.3,36.8,3.31,36.1,1.61,86.61,Ashford,Washington
22,may,60.5,37,3.46,36.22,1.61,86.61,Ashford,Washington
23,may,60.7,37.2,3.62,36.38,1.61,86.61,Ashford,Washington
24,may,60.9,37.4,3.78,36.54,1.61,86.61,Ashford,Washington
25,may,61.1,37.6,3.9,36.69,1.61,86.61,Ashford,Washington
26,may,61.3,37.7,4.06,36.81,1.61,86.61,Ashford,Washington
27,may,61.6,37.9,4.21,36.97,1.69,86.69,Ashford,Washington
28,may,61.8,38.1,4.37,37.13,1.69,86.69,Ashford,Washington
29,may,61.9,38.3,4.53,37.28,1.69,86.69,Ashford,Washington
30,may,62.1,38.4,4.69,37.44,1.69,86.69,Ashford,Washington
31,may,62.3,38.6,4.84,37.6,1.69,86.69,Ashford,Washington
1,jun,62.5,38.8,0.16,37.76,0,86.69,Ashford,Washington
2,jun,62.7,38.9,0.31,37.91,0,86.69,Ashford,Washington
3,jun,62.9,39,0.47,38.07,0,86.69,Ashford,Washington
4,jun,63.1,39.2,0.63,38.23,0,86.69,Ashford,Washington
5,jun,63.3,39.3,0.79,38.39,0,86.69,Ashford,Washington
6,jun,63.5,39.5,0.94,38.54,0,86.69,Ashford,Washington
7,jun,63.6,39.6,1.1,38.7,0,86.69,Ashford,Washington
8,jun,63.8,39.7,1.26,38.86,0,86.69,Ashford,Washington
9,jun,64,39.9,1.42,39.02,0,86.69,Ashford,Washington
10,jun,64.2,40,1.54,39.13,0,86.69,Ashford,Washington
11,jun,64.5,40.1,1.69,39.29,0,86.69,Ashford,Washington
12,jun,64.7,40.3,1.85,39.45,0.12,86.81,Ashford,Washington
13,jun,64.9,40.4,1.97,39.57,0.12,86.81,Ashford,Washington
14,jun,65.1,40.5,2.13,39.72,0.12,86.81,Ashford,Washington
15,jun,65.3,40.7,2.24,39.84,0.12,86.81,Ashford,Washington
16,jun,65.6,40.8,2.36,39.96,0.12,86.81,Ashford,Washington
17,jun,65.8,41,2.52,40.12,0.12,86.81,Ashford,Washington
18,jun,66.1,41.1,2.64,40.24,0.12,86.81,Ashford,Washington
19,jun,66.3,41.2,2.76,40.35,0.12,86.81,Ashford,Washington
20,jun,66.6,41.4,2.87,40.47,0.12,86.81,Ashford,Washington
21,jun,66.9,41.5,2.99,40.59,0.12,86.81,Ashford,Washington
22,jun,67.2,41.7,3.11,40.71,0.12,86.81,Ashford,Washington
23,jun,67.5,41.8,3.23,40.83,0.12,86.81,Ashford,Washington
24,jun,67.8,42,3.35,40.94,0.12,86.81,Ashford,Washington
25,jun,68.1,42.2,3.43,41.02,0.12,86.81,Ashford,Washington
26,jun,68.4,42.3,3.5,41.1,0.12,86.81,Ashford,Washington
27,jun,68.7,42.5,3.62,41.22,0.12,86.81,Ashford,Washington
28,jun,69,42.6,3.7,41.3,0.12,86.81,Ashford,Washington
29,jun,69.3,42.8,3.78,41.38,0.12,86.81,Ashford,Washington
30,jun,69.6,43,3.86,41.46,0.12,86.81,Ashford,Washington
1,jul,70,43.2,0.08,41.54,0,86.81,Ashford,Washington
2,jul,70.3,43.3,0.16,41.61,0,86.81,Ashford,Washington
3,jul,70.6,43.5,0.24,41.69,0,86.81,Ashford,Washington
4,jul,71,43.7,0.28,41.73,0,86.81,Ashford,Washington
5,jul,71.3,43.8,0.35,41.81,0,86.81,Ashford,Washington
6,jul,71.6,44,0.43,41.89,0,86.81,Ashford,Washington
7,jul,71.9,44.2,0.47,41.93,0,86.81,Ashford,Washington
8,jul,72.2,44.4,0.55,42.01,0,86.81,Ashford,Washington
9,jul,72.5,44.5,0.59,42.05,0,86.81,Ashford,Washington
10,jul,72.8,44.7,0.67,42.13,0,86.81,Ashford,Washington
11,jul,73.1,44.8,0.71,42.17,0,86.81,Ashford,Washington
12,jul,73.4,45,0.79,42.24,0,86.81,Ashford,Washington
13,jul,73.7,45.1,0.83,42.28,0,86.81,Ashford,Washington
14,jul,74,45.3,0.91,42.36,0,86.81,Ashford,Washington
15,jul,74.2,45.4,0.94,42.4,0,86.81,Ashford,Washington
16,jul,74.5,45.6,0.98,42.44,0,86.81,Ashford,Washington
17,jul,74.7,45.7,1.02,42.52,0,86.81,Ashford,Washington
18,jul,74.9,45.8,1.1,42.56,0,86.81,Ashford,Washington
19,jul,75.1,45.9,1.14,42.6,0,86.81,Ashford,Washington
20,jul,75.3,46,1.18,42.64,0,86.81,Ashford,Washington
21,jul,75.5,46.1,1.22,42.68,0,86.81,Ashford,Washington
22,jul,75.7,46.2,1.26,42.72,0,86.81,Ashford,Washington
23,jul,75.8,46.3,1.3,42.76,0,86.81,Ashford,Washington
24,jul,75.9,46.3,1.34,42.8,0,86.81,Ashford,Washington
25,jul,76,46.4,1.38,42.83,0,86.81,Ashford,Washington
26,jul,76.1,46.4,1.42,42.87,0,86.81,Ashford,Washington
27,jul,76.2,46.5,1.46,42.91,0,86.81,Ashford,Washington
28,jul,76.3,46.5,1.5,42.95,0,86.81,Ashford,Washington
29,jul,76.3,46.5,1.54,42.99,0,86.81,Ashford,Washington
30,jul,76.4,46.5,1.57,43.03,0,86.81,Ashford,Washington
31,jul,76.4,46.5,1.61,43.07,0,86.81,Ashford,Washington
1,aug,76.4,46.5,0.04,43.11,0,86.81,Ashford,Washington
2,aug,76.4,46.5,0.08,43.15,0,86.81,Ashford,Washington
3,aug,76.4,46.5,0.08,43.19,0,86.81,Ashford,Washington
4,aug,76.3,46.4,0.12,43.23,0,86.81,Ashford,Washington
5,aug,76.3,46.4,0.16,43.23,0,86.81,Ashford,Washington
6,aug,76.2,46.3,0.2,43.27,0,86.81,Ashford,Washington
7,aug,76.1,46.3,0.24,43.31,0,86.81,Ashford,Washington
8,aug,76,46.2,0.28,43.35,0,86.81,Ashford,Washington
9,aug,75.9,46.1,0.28,43.39,0,86.81,Ashford,Washington
10,aug,75.8,46,0.31,43.43,0,86.81,Ashford,Washington
11,aug,75.7,45.9,0.35,43.46,0,86.81,Ashford,Washington
12,aug,75.6,45.8,0.39,43.5,0,86.81,Ashford,Washington
13,aug,75.5,45.7,0.43,43.54,0,86.81,Ashford,Washington
14,aug,75.3,45.6,0.47,43.58,0,86.81,Ashford,Washington
15,aug,75.2,45.5,0.55,43.62,0,86.81,Ashford,Washington
16,aug,75,45.4,0.59,43.66,0,86.81,Ashford,Washington
17,aug,74.9,45.3,0.63,43.7,0,86.81,Ashford,Washington
18,aug,74.7,45.1,0.67,43.78,0,86.81,Ashford,Washington
19,aug,74.5,45,0.75,43.82,0,86.81,Ashford,Washington
20,aug,74.4,44.9,0.79,43.86,0,86.81,Ashford,Washington
21,aug,74.2,44.7,0.83,43.94,0,86.81,Ashford,Washington
22,aug,74,44.6,0.91,43.98,0,86.81,Ashford,Washington
23,aug,73.8,44.4,0.94,44.02,0,86.81,Ashford,Washington
24,aug,73.7,44.3,1.02,44.09,0,86.81,Ashford,Washington
25,aug,73.5,44.1,1.06,44.17,0,86.81,Ashford,Washington
26,aug,73.3,44,1.14,44.21,0,86.81,Ashford,Washington
27,aug,73.1,43.8,1.22,44.29,0,86.81,Ashford,Washington
28,aug,72.9,43.7,1.3,44.37,0,86.81,Ashford,Washington
29,aug,72.7,43.5,1.38,44.45,0,86.81,Ashford,Washington
30,aug,72.5,43.3,1.46,44.53,0,86.81,Ashford,Washington
31,aug,72.3,43.2,1.54,44.61,0,86.81,Ashford,Washington
1,sep,72.1,43,0.08,44.69,0,86.81,Ashford,Washington
2,sep,71.9,42.8,0.16,44.76,0,86.81,Ashford,Washington
3,sep,71.7,42.6,0.28,44.84,0,86.81,Ashford,Washington
4,sep,71.5,42.5,0.35,44.96,0,86.81,Ashford,Washington
5,sep,71.2,42.3,0.43,45.04,0,86.81,Ashford,Washington
6,sep,71,42.1,0.55,45.16,0,86.81,Ashford,Washington
7,sep,70.8,41.9,0.63,45.24,0,86.81,Ashford,Washington
8,sep,70.5,41.7,0.75,45.35,0,86.81,Ashford,Washington
9,sep,70.3,41.5,0.83,45.43,0,86.81,Ashford,Washington
10,sep,70,41.4,0.94,45.55,0,86.81,Ashford,Washington
11,sep,69.8,41.2,1.02,45.63,0,86.81,Ashford,Washington
12,sep,69.5,41,1.14,45.75,0,86.81,Ashford,Washington
13,sep,69.3,40.8,1.26,45.87,0,86.81,Ashford,Washington
14,sep,69,40.6,1.38,45.98,0,86.81,Ashford,Washington
15,sep,68.7,40.4,1.5,46.06,0,86.81,Ashford,Washington
16,sep,68.4,40.2,1.61,46.18,0,86.81,Ashford,Washington
17,sep,68.1,40,1.69,46.3,0,86.81,Ashford,Washington
18,sep,67.8,39.8,1.85,46.46,0,86.81,Ashford,Washington
19,sep,67.4,39.5,1.97,46.57,0,86.81,Ashford,Washington
20,sep,67.1,39.3,2.13,46.69,0,86.81,Ashford,Washington
21,sep,66.7,39.1,2.24,46.85,0,86.81,Ashford,Washington
22,sep,66.4,38.9,2.36,46.97,0,86.81,Ashford,Washington
23,sep,66,38.7,2.52,47.13,0,86.81,Ashford,Washington
24,sep,65.6,38.5,2.68,47.24,0,86.81,Ashford,Washington
25,sep,65.2,38.3,2.8,47.4,0,86.81,Ashford,Washington
26,sep,64.8,38,2.95,47.56,0,86.81,Ashford,Washington
27,sep,64.4,37.8,3.07,47.68,0,86.81,Ashford,Washington
28,sep,64,37.6,3.23,47.83,0,86.81,Ashford,Washington
29,sep,63.6,37.4,3.39,47.99,0,86.81,Ashford,Washington
30,sep,63.1,37.2,3.54,48.15,0,86.81,Ashford,Washington
1,oct,62.7,37,0.16,48.35,0,86.81,Ashford,Washington
2,oct,62.2,36.7,0.35,48.5,0,86.81,Ashford,Washington
3,oct,61.8,36.5,0.51,48.66,0,86.81,Ashford,Washington
4,oct,61.3,36.3,0.71,48.86,0,86.81,Ashford,Washington
5,oct,60.8,36.1,0.91,49.06,0,86.81,Ashford,Washington
6,oct,60.3,35.9,1.06,49.21,0,86.81,Ashford,Washington
7,oct,59.8,35.7,1.26,49.41,0,86.81,Ashford,Washington
8,oct,59.3,35.5,1.46,49.61,0,86.81,Ashford,Washington
9,oct,58.8,35.3,1.65,49.8,0,86.81,Ashford,Washington
10,oct,58.3,35.1,1.85,50.04,0.12,86.89,Ashford,Washington
11,oct,57.8,34.9,2.09,50.24,0.12,86.89,Ashford,Washington
12,oct,57.3,34.7,2.28,50.43,0.12,86.89,Ashford,Washington
13,oct,56.8,34.5,2.52,50.67,0.12,86.89,Ashford,Washington
14,oct,56.2,34.4,2.76,50.91,0.12,86.89,Ashford,Washington
15,oct,55.7,34.2,2.99,51.14,0.12,86.89,Ashford,Washington
16,oct,55.2,34,3.27,51.42,0.2,87.01,Ashford,Washington
17,oct,54.7,33.8,3.5,51.65,0.2,87.01,Ashford,Washington
18,oct,54.1,33.6,3.74,51.93,0.2,87.01,Ashford,Washington
19,oct,53.6,33.5,4.02,52.17,0.31,87.09,Ashford,Washington
20,oct,53.1,33.3,4.25,52.44,0.31,87.09,Ashford,Washington
21,oct,52.6,33.1,4.57,52.72,0.39,87.2,Ashford,Washington
22,oct,52.1,33,4.84,52.99,0.39,87.2,Ashford,Washington
23,oct,51.6,32.8,5.16,53.31,0.51,87.28,Ashford,Washington
24,oct,51.1,32.7,5.47,53.62,0.59,87.4,Ashford,Washington
25,oct,50.6,32.5,5.79,53.94,0.59,87.4,Ashford,Washington
26,oct,50.1,32.4,6.14,54.29,0.71,87.52,Ashford,Washington
27,oct,49.6,32.2,6.46,54.61,0.79,87.6,Ashford,Washington
28,oct,49.1,32,6.81,54.96,0.91,87.72,Ashford,Washington
29,oct,48.7,31.9,7.17,55.31,0.98,87.8,Ashford,Washington
30,oct,48.2,31.7,7.52,55.67,1.1,87.91,Ashford,Washington
31,oct,47.7,31.6,7.87,56.06,1.18,87.99,Ashford,Washington
1,nov,47.3,31.4,0.39,56.42,0.2,88.19,Ashford,Washington
2,nov,46.8,31.3,0.79,56.81,0.31,88.31,Ashford,Washington
3,nov,46.4,31.1,1.18,57.2,0.51,88.5,Ashford,Washington
4,nov,46,30.9,1.57,57.64,0.71,88.7,Ashford,Washington
5,nov,45.5,30.8,1.97,58.03,0.98,89.02,Ashford,Washington
6,nov,45.1,30.6,2.36,58.43,1.18,89.21,Ashford,Washington
7,nov,44.7,30.4,2.8,58.86,1.5,89.49,Ashford,Washington
8,nov,44.3,30.3,3.23,59.29,1.89,89.88,Ashford,Washington
9,nov,43.9,30.1,3.66,59.72,2.2,90.2,Ashford,Washington
10,nov,43.6,29.9,4.09,60.16,2.6,90.59,Ashford,Washington
11,nov,43.2,29.7,4.57,60.59,3.11,91.1,Ashford,Washington
12,nov,42.8,29.6,5,61.06,3.58,91.61,Ashford,Washington
13,nov,42.5,29.4,5.47,61.54,4.09,92.09,Ashford,Washington
14,nov,42.1,29.2,5.94,61.97,4.61,92.6,Ashford,Washington
15,nov,41.8,29,6.42,62.44,5.2,93.19,Ashford,Washington
16,nov,41.4,28.8,6.85,62.91,5.91,93.9,Ashford,Washington
17,nov,41.1,28.6,7.32,63.39,6.5,94.49,Ashford,Washington
18,nov,40.8,28.4,7.83,63.9,7.28,95.31,Ashford,Washington
19,nov,40.5,28.2,8.31,64.37,8.11,96.1,Ashford,Washington
20,nov,40.2,28,8.82,64.84,8.9,96.89,Ashford,Washington
21,nov,39.9,27.8,9.25,65.31,9.8,97.8,Ashford,Washington
22,nov,39.6,27.6,9.72,65.79,10.59,98.58,Ashford,Washington
23,nov,39.3,27.4,10.2,66.26,11.5,99.49,Ashford,Washington
24,nov,39.1,27.1,10.67,66.69,12.4,100.39,Ashford,Washington
25,nov,38.8,26.9,11.1,67.17,13.31,101.3,Ashford,Washington
26,nov,38.5,26.7,11.57,67.6,14.29,102.28,Ashford,Washington
27,nov,38.3,26.5,12.01,68.07,15.31,103.31,Ashford,Washington
28,nov,38.1,26.3,12.48,68.5,16.3,104.29,Ashford,Washington
29,nov,37.8,26.1,12.91,68.98,17.28,105.39,Ashford,Washington
30,nov,37.6,26,13.39,69.45,18.39,106.42,Ashford,Washington
1,dec,37.4,25.8,0.39,69.84,1.1,107.52,Ashford,Washington
2,dec,37.2,25.6,0.79,70.24,2.09,108.5,Ashford,Washington
3,dec,37,25.4,1.22,70.67,3.19,109.61,Ashford,Washington
4,dec,36.9,25.3,1.61,71.06,4.21,110.59,Ashford,Washington
5,dec,36.7,25.1,2.01,71.46,5.31,111.69,Ashford,Washington
6,dec,36.5,24.9,2.4,71.85,6.42,112.8,Ashford,Washington
7,dec,36.4,24.8,2.8,72.2,7.4,113.82,Ashford,Washington
8,dec,36.3,24.7,3.15,72.6,8.5,114.88,Ashford,Washington
9,dec,36.1,24.5,3.5,72.95,9.61,115.98,Ashford,Washington
10,dec,36,24.4,3.86,73.31,10.71,117.09,Ashford,Washington
11,dec,35.9,24.3,4.21,73.62,11.81,118.19,Ashford,Washington
12,dec,35.8,24.2,4.53,73.98,12.91,119.29,Ashford,Washington
13,dec,35.7,24.2,4.88,74.33,14.02,120.39,Ashford,Washington
14,dec,35.6,24.1,5.2,74.65,15.12,121.5,Ashford,Washington
15,dec,35.6,24,5.55,74.96,16.18,122.6,Ashford,Washington
16,dec,35.5,24,5.87,75.28,17.4,123.82,Ashford,Washington
17,dec,35.5,23.9,6.14,75.59,18.39,124.8,Ashford,Washington
18,dec,35.4,23.9,6.46,75.91,19.49,125.91,Ashford,Washington
19,dec,35.4,23.9,6.77,76.18,20.59,127.01,Ashford,Washington
20,dec,35.4,23.9,7.05,76.5,21.61,127.99,Ashford,Washington
21,dec,35.4,23.9,7.36,76.81,22.72,129.09,Ashford,Washington
22,dec,35.4,23.9,7.68,77.13,23.82,130.2,Ashford,Washington
23,dec,35.4,24,7.99,77.4,24.88,131.3,Ashford,Washington
24,dec,35.4,24,8.31,77.76,25.98,132.4,Ashford,Washington
25,dec,35.4,24,8.62,78.07,27.09,133.5,Ashford,Washington
26,dec,35.5,24.1,8.94,78.39,28.19,134.61,Ashford,Washington
27,dec,35.5,24.2,9.25,78.7,29.21,135.71,Ashford,Washington
28,dec,35.6,24.2,9.57,79.02,30.31,136.69,Ashford,Washington
29,dec,35.6,24.3,9.88,79.33,31.42,137.8,Ashford,Washington
30,dec,35.7,24.4,10.2,79.61,32.4,138.82,Ashford,Washington
31,dec,35.7,24.4,10.47,79.92,33.5,139.88,Ashford,Washington
1,jan,39.8,27,0.04,0.04,0.12,0.12,Burbank,Washington
2,jan,39.9,27.1,0.08,0.08,0.12,0.12,Burbank,Washington
3,jan,40,27.2,0.16,0.16,0.2,0.2,Burbank,Washington
4,jan,40.1,27.3,0.2,0.2,0.2,0.2,Burbank,Washington
5,jan,40.3,27.5,0.24,0.24,0.31,0.31,Burbank,Washington
6,jan,40.4,27.6,0.28,0.28,0.31,0.31,Burbank,Washington
7,jan,40.6,27.7,0.31,0.31,0.39,0.39,Burbank,Washington
8,jan,40.7,27.9,0.39,0.39,0.39,0.39,Burbank,Washington
9,jan,40.9,28,0.43,0.43,0.51,0.51,Burbank,Washington
10,jan,41.1,28.1,0.47,0.47,0.51,0.51,Burbank,Washington
11,jan,41.2,28.2,0.51,0.51,0.59,0.59,Burbank,Washington
12,jan,41.4,28.4,0.59,0.59,0.59,0.59,Burbank,Washington
13,jan,41.6,28.5,0.63,0.63,0.59,0.59,Burbank,Washington
14,jan,41.8,28.6,0.67,0.67,0.59,0.59,Burbank,Washington
15,jan,41.9,28.7,0.71,0.71,0.71,0.71,Burbank,Washington
16,jan,42.1,28.8,0.75,0.75,0.71,0.71,Burbank,Washington
17,jan,42.3,28.9,0.79,0.79,0.71,0.71,Burbank,Washington
18,jan,42.4,29,0.83,0.83,0.71,0.71,Burbank,Washington
19,jan,42.6,29.1,0.87,0.87,0.71,0.71,Burbank,Washington
20,jan,42.8,29.2,0.91,0.91,0.79,0.79,Burbank,Washington
21,jan,42.9,29.3,0.94,0.94,0.79,0.79,Burbank,Washington
22,jan,43.1,29.3,0.98,0.98,0.79,0.79,Burbank,Washington
23,jan,43.3,29.4,1.02,1.02,0.79,0.79,Burbank,Washington
24,jan,43.4,29.4,1.06,1.06,0.79,0.79,Burbank,Washington
25,jan,43.6,29.4,1.1,1.1,0.79,0.79,Burbank,Washington
26,jan,43.8,29.5,1.14,1.14,0.79,0.79,Burbank,Washington
27,jan,43.9,29.5,1.18,1.18,0.79,0.79,Burbank,Washington
28,jan,44.1,29.5,1.22,1.22,0.91,0.91,Burbank,Washington
29,jan,44.2,29.5,1.26,1.26,0.91,0.91,Burbank,Washington
30,jan,44.4,29.5,1.3,1.3,0.91,0.91,Burbank,Washington
31,jan,44.6,29.5,1.34,1.34,0.91,0.91,Burbank,Washington
1,feb,44.7,29.5,0.04,1.34,0,0.91,Burbank,Washington
2,feb,44.9,29.4,0.08,1.38,0,0.91,Burbank,Washington
3,feb,45.1,29.4,0.12,1.42,0.12,0.98,Burbank,Washington
4,feb,45.3,29.4,0.16,1.46,0.12,0.98,Burbank,Washington
5,feb,45.5,29.4,0.16,1.5,0.12,0.98,Burbank,Washington
6,feb,45.6,29.4,0.2,1.54,0.12,0.98,Burbank,Washington
7,feb,45.8,29.3,0.24,1.57,0.12,0.98,Burbank,Washington
8,feb,46,29.3,0.28,1.61,0.12,0.98,Burbank,Washington
9,feb,46.3,29.3,0.31,1.65,0.2,1.1,Burbank,Washington
10,feb,46.5,29.3,0.35,1.65,0.2,1.1,Burbank,Washington
11,feb,46.7,29.3,0.39,1.69,0.2,1.1,Burbank,Washington
12,feb,47,29.3,0.43,1.73,0.2,1.1,Burbank,Washington
13,feb,47.2,29.3,0.47,1.77,0.2,1.1,Burbank,Washington
14,feb,47.5,29.4,0.47,1.81,0.2,1.1,Burbank,Washington
15,feb,47.7,29.4,0.51,1.85,0.2,1.1,Burbank,Washington
16,feb,48,29.4,0.55,1.89,0.31,1.18,Burbank,Washington
17,feb,48.3,29.5,0.59,1.93,0.31,1.18,Burbank,Washington
18,feb,48.6,29.6,0.63,1.97,0.31,1.18,Burbank,Washington
19,feb,48.9,29.7,0.67,1.97,0.31,1.18,Burbank,Washington
20,feb,49.2,29.8,0.71,2.01,0.31,1.18,Burbank,Washington
21,feb,49.6,29.9,0.75,2.05,0.31,1.18,Burbank,Washington
22,feb,49.9,30,0.79,2.09,0.31,1.18,Burbank,Washington
23,feb,50.2,30.1,0.79,2.13,0.39,1.3,Burbank,Washington
24,feb,50.6,30.3,0.83,2.17,0.39,1.3,Burbank,Washington
25,feb,51,30.5,0.87,2.2,0.39,1.3,Burbank,Washington
26,feb,51.3,30.6,0.91,2.24,0.39,1.3,Burbank,Washington
27,feb,51.7,30.8,0.94,2.28,0.39,1.3,Burbank,Washington
28,feb,52.1,31,0.98,2.32,0.39,1.3,Burbank,Washington
29,feb,52.3,31.2,0,0,0,0,Burbank,Washington
1,mar,52.5,31.3,0.04,2.36,0,1.3,Burbank,Washington
2,mar,52.9,31.5,0.08,2.4,0,1.3,Burbank,Washington
3,mar,53.3,31.7,0.12,2.44,0,1.3,Burbank,Washington
4,mar,53.7,32,0.16,2.48,0,1.3,Burbank,Washington
5,mar,54.1,32.2,0.2,2.52,0,1.3,Burbank,Washington
6,mar,54.5,32.5,0.24,2.56,0,1.3,Burbank,Washington
7,mar,54.9,32.8,0.28,2.56,0,1.3,Burbank,Washington
8,mar,55.3,33.1,0.31,2.6,0.12,1.42,Burbank,Washington
9,mar,55.7,33.3,0.35,2.64,0.12,1.42,Burbank,Washington
10,mar,56.1,33.6,0.35,2.68,0.12,1.42,Burbank,Washington
11,mar,56.5,33.9,0.39,2.72,0.12,1.42,Burbank,Washington
12,mar,56.9,34.2,0.43,2.76,0.12,1.42,Burbank,Washington
13,mar,57.2,34.5,0.47,2.8,0.12,1.42,Burbank,Washington
14,mar,57.6,34.8,0.51,2.83,0.12,1.42,Burbank,Washington
15,mar,58,35.1,0.55,2.87,0.12,1.42,Burbank,Washington
